CUSIP,Offer date,Company name,Ticker,Founding,PERM,VC dummy,Rollup,Dual,Post-issue shares,Internet
23815K201,19880608,DataVend,DATV,1985,11071,0,0,0,.,0
00755F10,19880609,Marrow-Tech,MAROA,-99,11895,0,0,0,.,0
719153108,19880614,Phoenix Technologies,PTEC,1979,11917,1,0,0,.,0
319956108,19880615,"First Federal S & L, Lenawee",LFSA,1900,11619,0,0,0,.,0
417444106,19880616,Harvard Knitwear,HVDK,1968,11865,0,0,0,.,0
707831AA9,19880616,Penn Traffic,PNF,1971,75310,0,0,0,.,0
247025109,19880622,Dell Computer,DELL,1984,11081,1,0,0,.,0
370305104,19880622,General Microelectronics,GMIC,1987,11857,0,0,0,.,0
454088105,19880623,Index Technology,INDX,1983,11876,1,0,0,.,0
602679102,19880623,Mindscape,MIND,1983,11904,0,0,0,.,0
144162104,19880628,Carolina Southern Bank,CSBK,1988,12139,0,0,0,.,0
811039106,19880629,EW Scripps,EWSC,1900,11936,0,0,1,81266717,0
368145108,19880629,Gaylord Container,GCR,1985,75295,0,0,1,14850000,0
262175102,19880630,Drug Emporium,DEMP,1977,11106,0,0,0,.,0
285513206,19880706,Electronic Assembly Sevices,ELAS,-99,12162,0,0,0,.,0
710198102,19880706,Peoples Bank of Bridgeport,PBCT,1900,12073,0,0,0,.,0
122014103,19880707,Burlington Resources,BR,1900,75333,0,0,0,.,0
159422104,19880707,Chaparral Steel,CSM,1973,75335,0,0,0,.,0
63633F109,19880707,National Health Laboratories,NHLI,1971,12062,0,0,0,.,0
206156101,19880712,CONCORD CAMERA,LENS,1982,11998,0,0,0,.,0
277379103,19880712,Eastland Financial,EAFC,1900,12013,0,0,0,.,0
616535100,19880713,More Creative Mergers,,-99,.,0,0,0,.,0
056088107,19880714,Babbages,BBGS,1983,11977,2,0,0,.,0
03760F100,19880715,Apogee Technology,APGG,1981,12118,0,0,0,.,0
43739N107,19880715,Homeowners Group,HOMG,1980,12193,0,0,0,.,0
045433109,19880719,Assix International,ASIX,1984,12120,0,0,0,.,0
682655105,19880719,Oneita Industries,ONA,1900,75356,0,0,0,.,0
895574200,19880720,Tri-R Systems,RRRC,1977,12273,0,0,0,.,0
743696106,19880721,Protein Databases,PDIQ,-99,75584,1,0,0,.,0
900902107,19880721,Tuscarora Plastics,TUSC,1962,12099,0,0,0,.,0
029066107,19880722,American Power Conversion,APCC,1981,11970,0,0,0,.,0
073051104,19880727,Bayou Steel,BYX,1979,75328,0,0,0,.,0
053291100,19880728,Automotive Industries,AUIN,1961,12127,1,0,0,.,0
097882104,19880728,Bond International Gold,BIG,1988,75332,0,0,0,.,0
197779101,19880728,Columbia Laboratories,COLB,1986,12149,0,0,0,.,0
457939106,19880728,Integral Systems,ISIS,-99,.,1,0,0,.,0
16122H101,19880729,Charter Federal Savings Bank,CFED,1920,11991,0,0,0,.,0
761682103,19880729,Rexene,RXN,1965,75358,0,0,0,.,0
293928107,19880802,Environmental Control Group,ECGI,1976,12016,2,0,0,.,0
159139203,19880803,Channel America LPTV Holdings,LPTV,1987,12147,1,0,0,.,0
244626305,19880804,Default Proof Credit Card Sys,DPRS,1985,12156,0,0,0,.,0
494002108,19880804,Kile Technology,KILE,1987,12200,0,0,0,.,0
578343105,19880809,Mayflower Financial,MFFC,1921,12055,0,0,0,.,0
832245104,19880809,Smithfield Companies,HAMS,1981,12086,0,0,0,.,0
043906106,19880811,Ashland Coal,ACI,1975,75326,0,0,0,.,0
494521107,19880811,Kinder-Care Learning Centers,KIND,1986,12041,0,0,0,.,0
542666102,19880811,Long Island City Financial,LICF,1900,12050,0,0,0,.,0
640520102,19880811,NeoRx,NERX,1984,12063,1,0,0,.,0
670008101,19880811,Novellus Systems,NVLS,1984,12067,1,0,0,.,0
055921100,19880812,BMC Software,BMCS,1980,11976,1,0,0,.,0
453222101,19880812,In Home Health,IHHI,1981,12195,1,0,0,.,0
862280104,19880812,Stotler Group,STOT,1962,12091,0,0,0,.,0
913287108,19880812,Unitronix,UTRX,1975,12102,0,0,0,.,0
055090104,19880817,B&H Ocean Carriers,BHO,1988,75327,0,0,0,.,0
871609103,19880819,SynOptics Communications,SNPX,1985,12094,1,0,0,.,0
353529100,19880823,Franklin First Financial,FFFC,1934,12019,0,0,0,.,0
437304108,19880823,Home Port Bancorp,HPBC,1900,12031,0,0,0,.,0
242318103,19880914,Deals Are Us,,-99,.,0,0,0,.,0
148708100,19880920,Casual Male,CMLE,1970,11987,0,0,0,.,0
949044101,19880920,Weitek,WWTK,1980,12284,1,0,0,.,0
232915108,19880923,DFSoutheastern,DFSE,1926,12004,0,0,0,.,0
427241104,19880923,Heritage Media,HTG,1971,75348,1,1,1,18381594,0
052905106,19880928,Automobile Protection,APCO,1984,12126,0,0,0,.,0
514913102,19880928,Landmark Graphics,LMRK,1982,12048,1,0,0,.,0
045744109,19880929,Associated Natural Gas,NGAS,1983,11975,2,1,0,.,0
285296109,19880929,Electrocon International,EPLTF,-99,76724,0,0,0,.,0
376365102,19880930,Gitano Group,GITN,1971,75397,0,0,0,.,0
040453102,19881004,ARIX,ARIX,1982,12119,1,0,0,.,0
890744204,19881004,Topologix,TPLG,-99,12270,0,0,0,.,0
936787100,19881004,Wasatch Education Systems,WESC,-99,12283,1,0,0,.,0
816317101,19881005,Selfix,SLFX,1962,75585,0,0,0,.,0
826409104,19881005,Sierra On-Line,SIER,1979,12259,1,0,0,.,0
09058K107,19881011,BioAnalogics,BION,1986,12130,0,0,0,.,0
535555106,19881012,Lindsay Manufacturing,LINZ,1969,12211,0,0,0,.,0
858903107,19881012,Sterling Chemicals,STX,1986,75422,0,0,0,.,0
30242K100,19881013,FFO Financial Group,FFFG,1934,12164,0,0,0,.,0
930705108,19881013,Wainwright Bank & Trust,WAIN,1987,12281,0,0,0,.,0
591421102,19881018,Metcalf & Eddy Companies,METC,1980,12223,0,0,0,.,0
030041107,19881019,American Steel & Wire,RODS,1986,12115,0,0,0,.,0
876696105,19881019,Taunton Technologies,TTEK,1986,12265,0,0,0,.,0
498023100,19881020,Kitchen Bazaar,KBAZ,1961,12201,0,0,0,.,0
59832G104,19881020,Midwest Grain Products,MWGP,1941,12226,0,0,0,.,0
640654109,19881020,Neoterik Health Technologies,NTRK,1981,12231,1,0,0,.,0
834023103,19881020,Softsel Computer Products,SOFS,1980,12260,1,0,0,.,0
40426P205,19881021,HQ Office Supplies Warehouse,HQOS,1988,12186,0,0,0,.,0
466182102,19881021,JHM Mortgage Securities LP,JHM,1987,.,0,0,0,.,0
681925103,19881025,Omni Films International,OFII,1984,75583,0,0,0,.,0
74981620,19881025,Racal Telecom,RTG,1966,75418,0,0,0,.,0
957071103,19881025,WestAir Holding,WAH,1982,75431,2,0,0,.,0
918283102,19881027,VSB Bancorp,VSBC,1900,12276,0,0,0,.,0
895905107,19881031,Trilling Medical Technologies,,-99,.,0,0,0,.,0
541402103,19881102,Logic Devices,LOGC,1983,12214,0,0,0,.,0
075816108,19881104,Beckman Instruments,BEC,1934,75383,0,0,0,.,0
59160C105,19881104,Metro Bancshares,MTBS,1921,12224,0,0,0,.,0
526809207,19881107,Leroy Pharmacies,LERY,1983,12208,0,0,0,.,0
25434F208,19881108,Dimensional Visions Group,DVGL,1988,12157,0,0,0,.,0
447300203,19881109,Huntway Partners LP,,1987,.,1,0,0,.,0
20343D105,19881110,Community Bancorp,CBPA,1900,12150,0,0,0,.,0
372461103,19881110,Genus,GGNS,1981,12174,1,0,0,.,0
574035200,19881110,Maryland Cable Holdings,,-99,.,0,0,0,.,0
110165206,19881114,Bristol Research,BRCC,-99,76036,0,0,0,.,0
92239C103,19881114,Vector Aeromotive,VCAR,-99,12277,0,0,0,.,0
313148503,19881123,Federal Agricultural Mortgage,,-99,.,0,0,0,.,0
361917107,19881202,GNW Financial,GNWF,1916,12172,0,0,0,.,0
111015301,19881205,British Steel PLC,BST,-9,75386,0,0,.,-9,0
501337109,19881206,Kushner-Locke,KLOC,1983,12202,0,0,0,.,0
68388V209,19881206,OptimumCare,OPMC,1986,75664,1,0,0,.,0
880910203,19881207,Terminal Applications Group,TAGI,1969,12268,0,0,0,.,0
438579203,19881208,Hong Kong Telecommunications,HKT,-99,75400,0,0,0,.,0
676219108,19881208,Office Club,OCLB,1986,12238,2,0,0,.,0
949568109,19881208,Wellington Leisure Products,WLPI,1909,12285,0,0,0,.,0
749730206,19881209,RT Acquisition Associates,,-99,.,0,0,0,.,0
802177105,19881212,Santa Fe Pacific Pipeline LP,SFL,1988,87130,0,0,0,.,0
059458208,19881213,Banco Bilbao Vizcaya,BBV,-99,75381,0,0,0,.,0
433323102,19881213,Hingham Institution for Svngs,HIFS,1900,12189,0,0,0,.,0
302509104,19881214,FMS Financial,FMCO,1900,12165,0,0,0,.,0
433658101,19881214,Hitox Corporation of America,HTXA,1980,12190,0,0,0,.,0
093546109,19881215,Bliss & Laughlin Industries,BLIS,1900,12131,0,0,0,.,0
268906104,19881215,ERC Environmental and Energy,ERCE,1985,12161,0,0,0,.,0
517915203,19881215,LaserMax,,-99,.,0,0,0,.,0
379357106,19881216,Global Ocean Carriers,GLO,-99,75398,0,0,0,.,0
459106100,19881216,International Barrier,IBCO,1985,12198,0,0,0,.,0
124831108,19881221,CBL Medical,CBLM,1986,12135,0,0,0,.,0
397044108,19881221,Greenwood Bank of Bethel,GWBB,1987,12182,0,0,0,.,0
749729208,19881229,R-Scan,RSCN,-99,75666,1,0,0,.,0
88355K101,19890112,Thermo Cardiosystems,TCA,1966,75445,0,0,0,.,0
090650102,19890117,Biopore,BPOR,1986,75680,0,0,0,.,0
552078107,19890118,Lyondell Petrochemical,LYO,1985,75444,0,0,0,.,0
025893108,19890119,American Federal Bank,AMFB,1921,75683,1,0,0,.,0
302633102,19890119,FSI International,FSII,1973,75434,1,0,0,.,0
83403F105,19890119,Software Developer's,SDEV,1985,75684,0,0,0,.,0
028616100,19890124,American Network Group,AMNT,1988,75688,0,0,0,.,0
524657202,19890125,Legends Company of Chicago,LGNDA,1988,75689,0,0,0,.,0
922010103,19890126,VanFed Bancorp,VANF,1920,75437,0,0,0,.,0
054904107,19890202,B&H Maritime Carriers,BHM,1988,75454,0,0,0,.,0
641210109,19890202,Network General,NETG,1986,75448,1,0,0,.,0
056032105,19890207,BTU International,BTUI,1950,75447,0,0,0,.,0
432897205,19890207,Himedics,HMED,1982,75693,1,0,0,.,0
886503200,19890207,Tiempo Equities,,-99,.,0,0,0,.,0
910250109,19890208,United Federal Bancorp,UFBK,1949,75450,0,0,0,.,0
187267109,19890209,Clinical Technologies Assoc,CTAI,1985,75696,0,0,0,.,0
395735103,19890210,"Greenstone, Rabasca, Roberts",GRRI,1972,75697,0,0,0,.,0
149472201,19890214,Cattleguard,CGXX,1980,75698,0,0,0,.,0
421932104,19890215,Healthcare Technologies,HCTLF,-99,78698,1,0,0,.,0
056022205,19890216,BT Telecom,BTEL,1980,75699,0,0,0,.,0
294062203,19890223,Environmental Mntrg & Testing,EMON,1988,75701,0,0,0,.,0
486194103,19890223,H.W. Kaufman Financial Group,HWKF,1969,75702,0,0,0,.,0
068501204,19890228,Richard Barrie Fragrances,RBFI,1988,75711,0,0,0,.,0
024635104,19890314,American Body Armor & Equip,ABAE,1969,75722,0,0,0,.,0
294276209,19890314,Epolin,,-99,75738,0,0,0,.,0
48766010,19890314,Keller Industries,KILSF,1986,78699,0,0,0,.,0
00854C100,19890316,Agristar,AGRS,1987,75736,0,0,0,.,0
805343100,19890316,Savoy Capital Group,,-99,.,0,0,0,.,0
083288100,19890321,Benton Oil and Gas,BNTN,1988,75734,0,0,0,.,0
746225101,19890322,Pure Tech International,PURT,1972,75728,0,0,0,.,0
481139103,19890327,Journey's End Resorts,JERI,-99,76725,0,0,0,.,0
741113104,19890328,Presstek,PRST,1987,75730,0,0,0,.,0
040863102,19890330,Arkansas Freightways,AFWY,1982,75483,0,0,0,.,0
927453209,19890404,Vinsor,AGBG,-99,-99,0,0,0,.,0
206770109,19890405,Condor Services,COND,1974,75485,0,0,0,.,0
277843108,19890406,Easy Mergers,,-99,.,0,0,0,.,0
595143108,19890406,Microtel Franchise and Dvlp,MCTL,1987,75739,0,0,0,.,0
16867C101,19890411,Chieftain International,CID,1971,75478,0,0,0,.,0
124647108,19890413,Bytex,BYTX,1980,75487,1,0,0,.,0
818063109,19890418,Sevenson Environmental Svcs,SEVN,1947,75488,0,0,0,.,0
292542107,19890419,EnClean,ENCL,1984,75743,1,0,0,.,0
459169108,19890421,International Broadcast Sys,IBSLA,1986,75745,0,0,1,4725000,0
163594104,19890426,ChemDesign,CDCC,1982,75617,1,0,0,.,0
22528E106,19890427,Creative Learning Products,CLPI,1988,75748,0,0,0,.,0
855030102,19890427,Staples,SPLS,1985,75489,2,0,0,.,0
893659201,19890502,Transgenic Sciences,TSIN,1986,75750,1,0,0,.,0
968114108,19890504,Wildey,WILD,1983,75752,0,0,0,.,0
208547109,19890509,Consilium,CSIM,1978,75614,1,0,0,.,0
255908105,19890509,DocuCon,DOCU,1987,75754,0,0,0,.,0
380203109,19890509,Goal Systems International,GOAL,1975,75634,1,0,0,.,0
76026T205,19890510,Repsol,REP,-99,75632,0,0,0,.,0
163865108,19890511,Chempower,CHEM,1974,75627,0,0,0,.,0
267084101,19890511,Duty Free International,DFII,1983,75615,0,0,0,.,0
913298105,19890511,Unity Healthcare Holding,UNTY,1986,75756,0,0,0,.,0
92844W106,19890511,VISX,VISX,1986,75757,0,0,0,.,0
559420104,19890512,Magnetech,TAPE,1963,75758,0,0,0,.,0
86769L103,19890512,Sunrise Technologies,SNRS,1987,75760,0,0,0,.,0
085570109,19890515,Bernstein/Leibstone Associates,BLAI,1962,75762,0,0,0,.,0
21044630,19890515,Consulier Industries,CSLR,-99,75764,0,0,0,.,0
983915208,19890515,Xsirius Superconductivity,XSCIA,1987,75761,0,0,0,.,0
656550100,19890516,Nortankers,VLC,1989,75624,0,0,0,.,0
20476C106,19890518,Comptronix,CMPX,1984,75635,1,0,0,.,0
913267100,19890518,Unitog,UTOG,1932,79410,0,0,0,.,0
055630107,19890523,BP Prudhoe Bay Royalty Trust,BPT,1988,75622,0,0,0,.,0
55267Q104,19890523,MC Shipping,MCX,-99,75629,0,0,0,.,0
758924104,19890524,Regent Bancshares,RBNK,1956,75766,0,0,0,.,0
030947204,19890530,Amerifax,AFAX,1988,75772,0,0,0,.,0
126920107,19890530,Cabletron Systems,CS,1988,75625,0,0,0,.,0
098529100,19890531,Bonso Electronics Intl,,-99,78705,0,0,0,.,0
72923710,19890601,Plum Creek Timber LP,PCL,1989,75592,0,0,0,.,0
45167R104,19890602,IDEX,IEX,1979,75591,0,0,0,.,0
081795403,19890608,Benetton Group,BNG,-99,75594,0,0,0,.,0
172755100,19890608,Cirrus Logic,CRUS,1984,75603,1,0,0,.,0
872857107,19890608,T/SF Communications,TCM,1920,75593,0,0,0,.,0
357814102,19890613,Frenchtex,FRCH,1987,75777,0,0,0,.,0
559424106,19890613,MagneTek,MAG,1984,75596,0,0,0,.,0
948774104,19890614,Weirton Steel,WS,1984,75597,0,0,0,.,0
058475203,19890621,Bali Jewelry,BALI,1987,75780,0,0,0,.,0
832388102,19890621,Smith's Food & Drug Centers,SFD,1948,75602,0,0,1,24148671,0
298738105,19890622,Europa Cruises,KRUZ,1987,75781,0,0,0,.,0
761684109,19890622,Rexhall Industries,REXL,1986,75606,0,0,0,.,0
740374103,19890623,Preferred Homecare of America,PFRD,1987,75782,0,0,0,.,0
871503108,19890623,Symantec,SYMC,1982,75607,1,0,0,.,0
87160F109,19890628,Synetic,SNTC,1961,75608,0,0,0,.,0
410243109,19890629,Handex Environmental Recovery,HAND,1968,75609,0,0,0,.,0
848913109,19890629,Sports-Tech International,STXL,1988,75786,0,0,0,.,0
95752F106,19890707,Westcott Communications,WCTV,1986,75954,0,0,0,.,0
879931202,19890710,Telident,,-99,83914,0,0,0,.,0
019782101,19890711,Allou Health & Beauty Care,ALLOA,1928,75823,0,0,0,.,0
888908209,19890711,Tocor,,1989,.,0,0,0,.,0
05538E109,19890713,BEI Electronics,BEII,1974,75801,0,0,0,.,0
124868100,19890713,CCAIR,CCAR,1984,75651,0,0,0,.,0
220524201,19890718,Cortex Pharmaceuticals,CORX,1987,75962,1,0,0,.,0
192422103,19890720,Cognex,CGNX,1981,75654,1,0,0,.,0
375048105,19890720,Giddings & Lewis,GIDL,1937,76070,0,0,0,.,0
523238103,19890720,Lechters,LECH,1977,75655,2,0,0,.,0
242317204,19890721,Deals Are Good,,-99,.,0,0,0,.,0
879698108,19890721,Teltronics,TELT,-99,75968,0,0,0,.,0
574672101,19890726,Mascott,DINE,1982,75966,0,0,0,.,0
269514105,19890727,Eagle Food Centers,EGLE,1954,75659,0,0,0,.,0
362386104,19890727,GZA GeoEnvironmental,GZEA,1964,75657,0,0,0,.,0
09060N107,19890728,Biomagnetic Technologies,BMT,1970,75645,1,0,0,.,0
568239107,19890728,Marine Drilling Companies,MDCO,1966,75660,1,0,0,.,0
650901101,19890728,Newbridge Networks,NNCXF,1986,78711,2,0,0,.,0
831858105,19890728,Smith Corona,SCO,1900,75643,0,0,0,.,0
676463102,19890802,Ogden Projects,OPI,1984,75792,0,0,0,.,0
817539109,19890803,Serv-Tech,STEC,1978,75794,1,0,0,.,0
020011102,19890807,Allstate Financial,ASFN,1982,75795,0,0,0,.,0
009058108,19890810,Air & Water Technologies,AWT,1967,75793,0,0,1,13987000,0
452436108,19890810,"Image Bank, Inc.",TIBI,1974,75796,1,0,0,.,0
719088106,19890810,Phoenix Laser Systems,PXLS,1987,75972,0,0,0,.,0
808749105,19890810,Scientific Imaging Instruments,,-99,.,0,0,0,.,0
892910209,19890815,Trans-Atlantic Video,,-99,.,0,0,0,.,0
279813109,19890817,Edgcomb,,-99,10884,0,0,0,.,0
383906104,19890817,Grace Energy,GEG,1979,75790,0,0,0,.,0
091790105,19890818,BizMart,BZMT,1987,75798,2,0,0,.,0
640491106,19890823,Neogen,NEOG,1981,75976,1,0,0,.,0
645639105,19890824,New Image Industries,NIIS,1987,75800,0,0,0,.,0
847512100,19890824,Specialty Retail Services,SRSI,1985,75977,0,0,0,.,0
160902102,19890829,Chart House Enterprises Inc,CHT,1961,75815,0,0,0,.,0
676221203,19890829,Office Products of America,OPOAA,1989,75980,0,0,0,.,0
110411105,19890906,Brite Voice Systems,BVSI,1984,75818,0,0,0,.,0
863317103,19890907,Strings Ltd,STGS,1986,75984,0,0,0,.,0
037899101,19890919,Applebee's International,APPB,1986,78717,2,0,0,.,0
922602107,19890919,Vencor,VCOR,1985,75819,2,1,0,.,0
154647101,19890920,Central Newspapers,ECP,1934,75808,0,0,1,56439500,0
285512109,19890920,Electronic Arts,ERTS,1982,75828,1,0,0,.,0
319591103,19890921,First City Bancorp,CITY,1986,75820,0,0,0,.,0
585154206,19890921,Megamation,MEGI,1986,75991,0,0,0,.,0
484169107,19890925,Kaneb Pipe Line Partners LP,,1953,.,0,0,0,.,0
126830207,19890926,Cable & Wireless,CWP,-99,75807,0,0,0,.,0
667277206,19890926,Northwest Acquisitions,,-99,.,0,0,0,.,0
44147E101,19890928,Hotelecopy,FAXM,1985,75821,0,0,0,.,0
868819103,19890929,Surgical Laser Technologies,SLTI,1983,75822,1,0,0,.,0
64124E106,19891003,Neurogen,NRGN,1987,76000,1,0,0,.,0
770288108,19891003,Robec,ROBC,1977,75918,0,0,0,.,0
293562104,19891004,Enron Oil & Gas,EOG,1970,75825,0,0,0,.,0
643819105,19891004,New East Bancorp,,-99,.,0,0,0,.,0
253798102,19891005,Digi International,DGII,1985,75831,0,0,0,.,0
001075209,19891010,"AG Automotive Warehouses,",AGAWA,1989,76002,0,0,0,.,0
292162104,19891012,Employee Benefits Plans,EBPI,1974,75832,0,0,0,.,0
751203100,19891012,Rally's,RLLY,1984,75833,0,0,0,.,0
86269C207,19891016,Strategic Acquisitions,,-99,.,0,0,0,.,0
628882102,19891017,NDE Environmental,NDECV,1988,76005,0,0,0,.,0
127646107,19891019,Caere,CAER,1973,75873,1,0,0,.,0
300615101,19891019,Exabyte,EXBT,1985,75834,1,0,0,.,0
826504102,19891019,Sierra Tucson Companies,STSN,1983,75835,0,0,0,.,0
499245108,19891020,KnowledgeWare,KNOW,1979,75933,0,0,0,.,0
40426M202,19891025,HQ Office International,HQOIA,-99,76012,0,0,0,.,0
969465103,19891027,Williams Controls,WMCO,1988,76013,0,0,0,.,0
451735203,19891031,Ilio,ILIO,-99,75872,0,0,0,.,0
73755L107,19891101,Potash Corp of Saskatchewan,POT,1975,75844,0,0,0,.,0
319960100,19891102,First Federal Capital,FTFC,1934,75851,0,0,0,.,0
370477101,19891102,General Parcel Service,GPSX,1985,76016,0,0,0,.,0
42221E104,19891102,Healthsource,HLTH,1985,75850,0,1,0,.,0
167155308,19891107,Chicago and North Western Hldg,,-99,77476,0,0,0,.,0
413158106,19891107,Harmonia Bancorp,HBCI,1900,75852,0,0,0,.,0
527251102,19891107,Letchworth Independent Bancshs,LEBC,-99,80139,0,0,0,.,0
749698106,19891107,RPS,,-99,.,0,0,0,.,0
032329104,19891108,Amtech,AMTC,1983,75853,0,0,0,.,0
150332104,19891108,Cedar Group,CDRG,-99,76039,0,0,0,.,0
51841510,19891108,Lattice Semiconductor,LSCC,1983,75854,0,0,0,.,0
919656108,19891108,Valley Forge Scientific,VLFG,1980,76020,0,0,0,.,0
007947203,19891109,Advanced Environmental Recyclg,AERTA,1988,76023,0,0,0,.,0
009704107,19891109,Ajay Sports,AJAY,1988,76027,0,0,0,.,0
254560105,19891109,Direct Connect International,KIDZ,-99,76024,0,0,0,.,0
575419106,19891109,Mass Microsystems,MMIC,1987,76021,0,0,0,.,0
969245109,19891114,William & Clarissa,WMCL,1988,76029,1,0,0,.,0
834182107,19891115,Solectron,SLTN,1977,75857,2,0,0,.,0
91724L107,19891115,URCARCO,CARS,1986,75858,2,0,0,.,0
45253H101,19891116,ImmunoGen,IMGN,1981,75860,1,0,0,.,0
742807100,19891116,ProCyte,PRCY,1985,75859,1,0,0,.,0
756203105,19891117,Receptech,RECP,1989,76077,0,0,0,.,0
872889100,19891120,TSS,TSSL,1988,76035,0,0,0,.,0
268256104,19891121,ECI Environmental,ECI,1982,75848,0,0,0,.,0
368483103,19891121,Gehl,GEHL,1900,75861,0,0,0,.,0
985832104,19891121,Yes Clothing,YSCO,1982,75862,0,0,0,.,0
139744106,19891122,Capital Bancorporation,CBCL,1982,76037,0,0,0,.,0
229049101,19891122,Cryomedical Sciences,CMSI,1987,76038,0,0,0,.,0
423264100,19891122,Helian Health Group,HHGR,1976,76072,0,0,0,.,0
759656101,19891128,REN Corp-USA,RENL,1986,75865,2,0,0,.,0
518081104,19891130,Laserscope,LSCP,1979,75866,1,0,0,.,0
759610207,19891204,Remittance Technologies,RMIT,1988,76043,0,0,0,.,0
866875107,19891206,Sun Sportswear,SSPW,1981,75913,0,0,0,.,0
041234105,19891207,Arkla Exploration,ARK,1948,75889,0,0,0,.,0
699173100,19891207,Parametric Technology,PMTC,1985,75912,1,0,0,.,0
150915106,19891208,Cellular Information Systems,CALLA,1988,75903,1,0,1,12305747,0
456156108,19891208,Industrial Funding,IFDCA,1957,75908,0,0,1,7500000,0
958259103,19891208,Western Gas Resources,WGR,1977,75888,0,0,0,.,0
084900109,19891213,Berlitz International,BTZ,1966,75891,0,0,0,.,0
319356101,19891213,First Brands,FBR,1977,75880,0,0,0,.,0
024918104,19891214,American Capital and Research,ACRCA,1969,75899,0,0,1,16501000,0
36237H101,19891214,G-III Apparel Group,GIII,1974,75905,0,0,0,.,0
374508109,19891214,Giant Industries,GI,1969,75881,0,0,0,.,0
390905107,19891214,Great Southern Bancorp,GSBC,1989,75906,0,0,0,.,0
437264104,19891214,Home Nutritional Services,HNSI,1980,75907,0,0,0,.,0
460401201,19891214,International Superconductor,PATS,-99,76054,0,0,0,.,0
598246106,19891214,Midwesco Filter Resources,MFRI,1982,76052,0,0,0,.,0
731733101,19891214,PolyGram,PLG,1962,75886,0,0,0,.,0
099843104,19891219,Borland International,BORL,1983,75902,1,0,0,.,0
760931204,19891219,Restaurant Hotline Systems,UEAT,-99,76064,0,0,0,.,0
928467208,19891219,Vitafort International,VFRT,-99,76056,0,0,0,.,0
291585107,19891220,Emphatic Mergers,,-99,.,0,0,0,.,0
487272106,19891220,Keegan Management,KMCI,1980,75909,0,0,0,.,0
751581109,19891220,Ramsay-HMO,RHMO,1977,76062,2,0,0,.,0
302052105,19891221,Exide Electronics Group,XUPS,1962,75904,1,0,0,.,0
604565101,19891221,MIPS Computer Systems,MIPS,1984,75910,1,0,0,.,0
573056108,19891221,Martech USA,MUSA,1974,76066,0,0,0,.,0
952690105,19900102,West End Ventures,,-99,.,0,0,0,.,0
125716100,19900111,CM Communications,CMCM,1986,76315,0,0,0,.,0
55261R108,19900112,MAF Bancorp,MAFB,1922,75925,0,0,0,.,0
